trial_len1,trial_len2,reach_diff,peak_velRight,peak_velLeft,vel_inxR,vel_inxL,mo_timeR,mo_timeL,peakAccR,peakAccL,acc_inxR,acc_inxL,firsthand,Participant
1162,1224,62,0.905832035,0.578243075,1065,657,314,45,2.425383616,3.778560207,1126,1224,Left reached,28
916,1798,882,0.842130355,0.566347554,538,805,249,1,7.492655573,2.019338198,1454,1101,Left reached,28
944,1184,240,0.903027217,0.526593185,942,810,290,282,2.771220918,2.405193493,1078,1088,Left reached,28
994,1138,144,0.875388861,0.650799163,835,520,1,270,2.959205309,5.364966497,1105,1133,Left reached,28
1128,1157,29,1.03083839,0.849166433,632,961,1,8,4.450502732,3.623668027,402,418,Right reached,28
884,1626,742,0.912355402,0.573618977,896,799,274,1,5.042242698,2.859321171,1186,1,Left reached,28
1299,1393,94,0.999443335,1.650929029,794,860,345,510,3.251921249,9.094276643,460,1073,Right reached,28
1181,2333,1152,0.632606401,0.406044253,1866,727,1,1,4.787937262,1.842753988,2003,289,Left reached,28
1167,2243,1076,0.755148895,0.52632531,1077,653,13,32,5.096852221,4.506990978,1226,1237,Left reached,28
1312,1610,298,0.599630578,0.466782325,699,565,23,303,2.386984599,2.726639033,411,429,Left reached,28
1163,1661,498,1.072144983,0.786100259,737,1150,416,1,7.066954114,3.313395465,1234,18,Right reached,28
1825,3342,1517,0.70002488,0.908999041,1256,2447,68,998,4.724261093,4.906512347,1379,2287,Right reached,28
1173,2942,1769,0.525273396,0.995842068,1001,1839,509,32,2.377088898,6.583126406,1312,1753,Right reached,28
879,1797,918,0.581024985,1.079525314,678,1717,317,1,2.650851428,6.902687076,926,1,Right reached,28
933,1411,478,0.789983089,0.797769612,859,783,259,1,3.489348824,6.736698608,341,963,Left reached,28
1198,1205,7,0.938011211,1.024978198,918,661,1,310,3.355986231,4.61979864,1083,519,Right reached,28
1008,1390,382,1.125029612,0.640342437,503,869,1,296,7.344294136,4.728386891,350,990,Right reached,28
1226,1617,391,0.887678481,0.508547599,980,957,324,342,2.789079134,2.405019196,1291,1315,Right reached,28
1217,1234,17,1.059637609,1.200720377,434,497,240,242,8.023704128,7.181345451,328,957,Left reached,28
1050,1182,132,1.286316379,1.070013335,585,918,98,1,8.390182228,2.865125532,444,543,Right reached,28
575,1076,501,1.452165202,1.853844803,574,706,299,1,11.78851185,11.68495025,728,895,Right reached,28
834,894,60,0.930688164,1.556757125,516,671,256,1,6.16950476,7.407501134,717,833,Right reached,28
1395,1409,14,0.957542783,0.940115947,875,1069,255,260,6.025965929,3.648032677,962,1291,Left reached,28
1893,2454,561,0.539369964,0.901697415,1416,1485,1,1,3.603638165,4.750663322,958,2301,Right reached,28
2067,2632,565,0.965523611,0.690903004,1613,1350,1137,1,5.378339007,5.434182571,1731,1200,Right reached,28
1094,1505,411,0.444420432,0.893105455,1031,1118,420,1,1.886608374,5.631561083,463,582,Right reached,28
941,1542,601,0.465980927,0.738675946,830,1311,1,278,2.134145712,3.732470248,533,1,Right reached,28
1301,2098,797,0.995685929,1.029703408,546,569,107,1,6.191675094,6.289899965,1069,1733,Right reached,28
1546,1806,260,0.884797681,0.961438675,646,593,362,26,6.50385397,6.017805114,1176,452,Right reached,28
1075,1142,67,0.888660188,0.570137882,785,1002,67,1,4.75859322,5.290908397,394,1142,Left reached,28
989,1383,394,0.444236373,0.760395373,777,1051,261,311,1.556751682,2.304194575,577,1383,Right reached,28
1779,1965,186,0.863868042,1.03132801,1489,1450,561,877,2.999080341,7.88674732,1891,1578,Right reached,28
994,1232,238,1.042456875,0.918765806,472,944,1,1,10.59684708,2.106908288,595,1164,Right reached,28
1003,1363,360,0.508931096,0.761237945,439,765,1,267,3.526293657,4.394980454,330,369,Right reached,28
979,1274,295,0.768087771,0.645922418,980,584,1,313,2.040720939,4.43411899,1128,1141,Left reached,28
970,1409,439,1.060657731,0.530904166,447,807,1,281,6.384729564,2.544028255,325,1,Left reached,28
1299,1661,362,0.835263346,0.982568093,1044,1102,1,369,4.256025162,5.614095521,1,1282,Right reached,28
1500,1527,27,0.790195976,0.914016742,1231,1221,596,505,3.427525793,3.954036173,697,734,Left reached,28
1434,1520,86,0.774641457,0.415726394,1238,1166,1,1,2.964147609,5.440565101,1520,1,Left reached,28
929,1374,445,0.88495046,0.614325375,564,841,278,1,5.029324331,4.029365251,1374,1,Left reached,28
952,1284,332,0.488428443,1.062446015,745,859,239,1,1.616114062,8.341406252,467,1008,Right reached,28
2025,2399,374,0.774072944,0.717649479,2101,1559,1,1,2.69658682,4.39996104,2384,1688,Left reached,28
862,1090,228,0.69210089,1.056075098,885,876,227,78,7.859226862,6.469164662,1014,1044,Right reached,28
1013,1060,47,1.144203403,1.251156116,640,708,311,261,7.940586593,5.112714241,790,930,Left reached,28
1284,1480,196,0.891239806,0.776817709,1067,936,281,258,3.922760673,3.821415853,1313,320,Right reached,28
898,1088,190,1.048127157,0.67217921,627,547,294,244,5.231799452,5.718372105,1088,1063,Left reached,28
1553,2052,499,0.604672497,0.907410179,1277,970,1,26,2.456673035,5.146412436,1464,845,Left reached,28
1548,1964,416,0.762379596,0.864839614,533,552,1,1,4.461646325,4.551892061,1518,1109,Right reached,28
710,1387,677,0.857768282,0.681222299,587,542,248,248,7.71128562,4.296042861,1115,693,Left reached,28
1313,1749,436,0.478609967,0.899416957,533,661,1,1,3.611940429,7.894454172,1556,1355,Right reached,28
1173,1547,374,1.666200089,1.389835218,662,634,312,306,8.152741738,9.889641174,832,844,Left reached,28
1658,1811,153,0.537022642,0.699662642,998,491,261,240,1.56757207,4.205610308,488,297,Right reached,28
980,1467,487,0.516897144,0.813567838,768,1075,1,345,2.916347469,2.452262487,1,1,Right reached,28
921,1065,144,0.468173234,1.248319674,667,596,241,269,2.450114708,5.796200369,1,706,Right reached,28
945,1300,355,0.438592698,0.921557725,714,948,245,260,2.782789224,2.450636076,1,418,Right reached,28
889,2249,1360,0.979691986,0.588981414,453,792,1,244,7.393200941,2.174496762,336,957,Left reached,28
1144,1363,219,0.898781909,0.646873884,702,700,1,1,5.474402131,3.52782731,546,537,Left reached,28
1773,1932,159,0.670733499,0.968527178,1477,1334,1,14,2.062536916,6.147399514,1759,1445,Left reached,28
595,1220,625,1.643630735,1.194021591,606,571,287,260,8.74046214,8.986013953,781,761,Left reached,28
1010,1437,427,0.738691914,0.605262473,1121,552,1,47,2.60013151,3.337514186,1437,430,Left reached,28
633,1658,1025,1.050168821,1.191843928,542,675,1,318,6.451165459,6.464429973,729,1422,Right reached,28
1071,1436,365,0.812287194,0.555041783,890,494,2,28,4.207754116,4.650015634,992,1104,Left reached,28
1652,1707,55,0.92400598,0.818166535,1300,1422,561,1,5.76854161,3.437490598,1172,1701,Left reached,28
1031,1590,559,0.471576057,0.685583896,733,1060,304,1,2.314904636,2.978976077,526,1547,Right reached,28
1004,1542,538,0.884380428,0.517973609,870,934,25,1,4.018399751,2.414900525,786,1132,Left reached,28
1132,1636,504,1.149473409,1.045670037,925,598,91,344,9.556671705,5.715174044,1085,450,Right reached,28
1081,1239,158,1.030319288,1.14294574,1043,1016,320,1,14.87896241,7.215714727,1171,1,Right reached,28
967,1243,276,0.825631778,0.511643511,946,848,1,291,2.755603561,2.652663758,1118,1017,Left reached,28
1356,1481,125,0.69095555,0.930351786,1114,1088,1,311,4.713844184,3.684865115,361,1261,Left reached,28
1023,1841,818,0.622334792,0.607695067,508,1191,4,1,3.616377877,3.72802807,636,1,Right reached,28
2086,2513,427,0.705936047,0.643426354,1527,1570,947,1,2.94780057,2.761161755,1131,2162,Right reached,28
1339,1928,589,0.811897109,0.611087182,904,950,1,288,3.824222134,2.701237874,1623,1,Right reached,28
919,1979,1060,0.558984693,0.834877283,819,1143,294,332,2.230199449,4.400440921,1,1391,Right reached,28
889,1620,731,0.622625905,0.892263833,678,1440,312,1,3.318625935,3.278090772,980,1620,Right reached,28
1152,1499,347,0.515884674,0.905107803,945,1234,1,1,2.75684161,3.408713097,1183,673,Right reached,29
1140,2271,1131,0.856162354,1.510534363,858,569,410,1,4.225674569,11.94667454,503,479,Right reached,29
1019,1084,65,1.060267635,0.518567847,819,729,382,379,5.664876457,3.527631504,1016,467,Left reached,29
999,1013,14,1.027028293,1.700595064,491,547,1,359,10.3396604,13.32772875,595,455,Right reached,29
995,1051,56,1.730930019,2.202168594,544,546,361,361,13.17762007,16.54415326,440,436,Left reached,29
731,1773,1042,2.279771236,1.973237264,594,524,352,349,23.90579115,24.55804032,742,645,Left reached,29
901,1111,210,1.706410106,0.717706639,649,704,422,1,12.72792681,4.878489819,791,444,Left reached,29
543,1491,948,1.143286363,1.349543371,480,662,277,300,14.48010237,5.075723688,610,510,Right reached,29
749,1467,718,1.950304229,0.896255376,552,565,332,1,13.58903111,6.91804493,701,381,Left reached,29
578,777,199,1.212369826,1.910539483,471,658,311,326,10.97945428,11.66415587,401,753,Right reached,29
755,1719,964,0.717374156,2.728714888,661,485,1,281,3.320082356,27.98239362,883,594,Right reached,29
736,1101,365,2.094841481,0.847190759,552,494,314,298,18.85070586,6.056261126,678,353,Left reached,29
532,1231,699,1.935246181,1.545215339,559,450,289,291,19.69516431,15.70041914,666,556,Left reached,29
1186,1747,561,1.063174895,2.721921213,676,493,277,293,5.722532969,24.41071997,344,640,Left reached,29
583,795,212,2.231259796,1.494402392,580,516,353,1,21.66788129,12.41344018,755,420,Left reached,29
613,1544,931,1.663233801,0.863486115,586,543,284,1,7.743016166,7.199729977,490,363,Left reached,29
784,2400,1616,1.566714569,2.61402726,637,509,282,307,8.514335702,27.64330814,725,625,Right reached,29
914,1985,1071,1.934211678,1.763095669,756,749,431,431,12.52980122,10.83422337,831,865,Left reached,29
643,5073,4430,1.349836478,1.873089428,595,663,380,428,10.14073423,15.02478727,749,779,Right reached,29
647,1101,454,1.319901267,2.41872373,612,645,398,407,12.57531504,25.12137505,812,816,Right reached,29
793,995,202,1.750264126,0.619837008,509,609,282,1,16.62805401,4.840354363,636,1,Left reached,29
634,967,333,1.311952336,0.718734063,656,612,287,260,5.776419243,5.665410003,349,338,Left reached,29
857,1799,942,0.444162927,1.088584456,677,652,44,1,2.891058458,4.387440648,308,436,Right reached,29
935,2442,1507,1.749608757,1.355031024,463,624,1,1,13.89516383,5.935403583,352,313,Left reached,29
935,2114,1179,2.803043417,2.935538788,739,698,1,490,25.75580712,36.35028641,870,850,Left reached,29
1115,2467,1352,1.822876397,2.509589985,621,607,443,447,15.01334975,22.80492969,529,520,Left reached,29
593,1967,1374,0.999097729,1.595884575,772,558,1,1,3.733425529,17.03271389,1159,690,Left reached,29
582,1685,1103,1.121739618,1.397018661,691,529,1,1,5.495617524,15.28180131,422,636,Left reached,29
561,1741,1180,1.592206092,2.16694873,526,568,1,357,21.53770033,16.62632165,637,690,Right reached,29
683,1663,980,2.047722447,0.742936551,463,607,259,1,18.70513282,3.719938255,576,298,Left reached,29
491,718,227,1.504593942,2.269199952,446,508,262,281,12.14391113,19.77993503,575,669,Right reached,29
526,1099,573,1.209611995,2.350358373,442,483,268,275,11.93617621,18.49711635,561,676,Right reached,29
632,1329,697,0.691090502,2.05062642,551,476,1,1,5.090927936,15.14146529,796,705,Right reached,29
803,1724,921,0.797622906,1.573441704,699,677,1,280,3.819807691,7.334047098,368,796,Left reached,29
685,825,140,0.553927122,1.313092047,556,612,1,213,2.848992511,4.832357007,275,286,Right reached,29
801,1496,695,1.628819626,1.672471259,530,697,302,1,12.25713071,9.840672351,627,857,Left reached,29
1172,1233,61,1.800857787,0.685925581,727,858,506,467,14.63746195,5.233199882,844,546,Left reached,29
551,770,219,0.913523465,1.47433245,426,606,1,1,6.259200942,7.372873228,339,316,Right reached,29
556,1372,816,1.487019483,1.305900243,610,446,288,1,6.9784511,12.3762714,875,558,Left reached,29
529,1237,708,1.421052411,1.44230437,496,453,291,1,9.922332082,16.31126933,369,566,Left reached,29
613,1290,677,0.660227008,1.708205038,454,466,1,202,3.797695951,11.24173145,327,596,Right reached,29
830,993,163,1.280487039,2.149141171,601,457,247,168,5.060280123,16.71443812,322,552,Right reached,29
885,1985,1100,1.811565041,1.28347794,455,668,261,1,13.70136829,4.723464259,568,953,Left reached,29
549,1419,870,1.824227497,1.458964498,533,456,1,1,15.5926416,14.51932796,669,586,Left reached,29
646,1494,848,0.620780265,1.492673972,613,604,1,250,3.846700597,6.807625036,303,723,Right reached,29
1148,1815,667,1.632965155,1.977584884,577,568,332,355,10.41044818,13.2678315,443,739,Left reached,29
787,1263,476,1.878194708,2.338658724,602,576,356,381,13.15717389,16.65577512,753,467,Right reached,29
792,1151,359,1.013089406,0.657610591,655,511,1,1,5.376418144,4.589586793,1023,332,Left reached,29
733,1910,1177,0.579166789,1.899359006,532,487,1,1,7.793059481,13.21368458,1,374,Right reached,29
890,1004,114,1.637710319,1.325972271,511,695,284,279,11.2569046,5.686013854,631,928,Left reached,29
1508,1516,8,0.666379722,2.04287324,564,479,1,274,4.30354539,14.67002078,329,363,Left reached,29
530,3058,2528,1.219564621,1.693772452,649,460,322,1,5.109987263,18.38955773,358,548,Left reached,29
519,1354,835,2.247988607,1.531114287,510,464,275,1,22.21454802,11.86607893,661,369,Left reached,29
762,1025,263,1.800494511,2.078482156,489,475,292,280,12.93561509,16.41196784,613,355,Left reached,29
883,914,31,0.90424051,1.119623063,684,748,1,1,3.701147292,4.64541147,280,303,Left reached,29
1040,1445,405,2.636643293,2.060055773,660,623,402,1,22.01185684,15.5149174,797,772,Left reached,29
506,693,187,1.172005402,1.758059826,422,490,239,266,9.971363791,11.85945931,534,341,Right reached,29
502,1416,914,1.589300715,1.384568939,503,431,257,250,10.568457,13.57798391,725,553,Left reached,29
577,921,344,1.719571626,1.077310463,504,435,21,119,13.37790242,8.552235805,613,326,Left reached,29
538,888,350,1.091034385,1.356571386,451,674,1,281,9.454093763,6.068571125,563,556,Right reached,29
544,1430,886,1.042748923,1.836825435,461,525,1,99,9.194478973,11.720804,568,418,Right reached,29
611,1993,1382,0.969932664,1.141142129,731,484,305,295,4.586756588,8.54081431,1125,616,Left reached,29
1129,1903,774,0.845771645,1.187511292,804,786,1,372,4.353804371,5.258020971,418,450,Right reached,29
1030,1128,98,2.11792647,1.578315927,619,566,347,1,18.09754721,11.00881407,796,751,Left reached,29
924,940,16,0.908539747,1.539209683,681,459,1,238,4.528266325,10.45650674,290,335,Right reached,29
928,964,36,0.91391194,1.102385547,720,413,263,1,4.103749283,9.613946724,332,314,Left reached,29
999,1091,92,0.708144072,0.93879205,780,754,197,1,3.163803466,3.554564798,276,313,Left reached,29
947,980,33,0.940171653,1.164876691,700,745,1,289,5.0017523,5.138648286,366,369,Left reached,29
831,960,129,0.940625714,0.5632137,720,656,272,238,4.699435778,3.223432353,354,320,Left reached,29
937,2724,1787,1.464342747,1.272339511,482,691,1,268,12.80986003,7.340950174,606,1,Left reached,29
769,1033,264,1.008346111,0.667135846,763,674,322,1,3.914428745,9.225633463,953,1,Left reached,29
862,875,13,1.110412396,1.255087796,612,637,1,1,5.151968827,7.379107886,332,313,Left reached,29
480,1281,801,1.25047025,1.744743099,396,415,60,1,11.98595575,13.37316017,520,305,Right reached,29
925,1029,104,0.874035383,1.625013845,782,463,269,1,2.384875131,11.89381584,301,369,Left reached,29
968,1250,282,0.554231589,1.753995675,620,467,1,19,3.614059026,11.81396133,285,319,Left reached,29
977,1071,94,0.902693238,1.628539475,711,477,293,92,4.101507246,12.30153048,348,357,Left reached,29
491,1292,801,1.735470299,1.71770376,472,443,1,1,15.31809948,18.62407793,346,326,Left reached,29
620,1838,1218,0.840342491,1.150394875,704,520,1,2,5.041150668,8.521116494,13,643,Left reached,29
653,1288,635,1.433312791,2.334589856,627,783,386,421,11.56037388,19.9648953,790,932,Right reached,29
1088,1873,785,0.879003087,1.0098584,579,913,1,1,7.827780758,4.441067369,723,468,Right reached,29
1047,1173,126,0.472446342,1.724848937,807,667,1,1,2.324053992,13.93746386,1029,509,Right reached,29
589,975,386,0.999526012,1.046172812,672,447,268,1,3.753072132,7.883231346,592,554,Left reached,29
648,1350,702,0.960163425,0.67287352,665,545,1,1,4.592654013,4.35077487,289,283,Left reached,29
1007,1133,126,0.963645176,1.608530019,681,520,1,313,4.647570406,11.50842124,378,397,Right reached,29
681,1421,740,1.126881975,0.7724536,621,643,37,1,6.20325769,5.404273328,957,338,Left reached,29
939,971,32,1.002874305,1.541761618,670,487,279,266,4.794281192,10.17600187,956,371,Left reached,29
976,1070,94,1.4250677,1.083613197,438,740,121,1,11.33561619,4.044529743,329,320,Left reached,29
883,957,74,1.026835758,1.773919148,649,480,259,275,5.058527951,12.76806842,322,353,Right reached,29
749,856,107,0.624861825,1.168532325,506,715,1,1,4.619535096,11.23194611,14,1,Right reached,29
971,1543,572,1.340207526,1.207289637,527,724,342,1,11.71065941,8.454109264,1330,1,Left reached,29
429,951,522,1.004204652,1.218093244,601,365,1,133,4.403104424,10.22649016,297,547,Left reached,29
681,1102,421,1.453533702,1.088056608,567,528,1,357,10.14572826,8.587151566,433,431,Left reached,29
1049,1105,56,1.420161581,1.054008033,516,867,1,310,10.79036203,3.96456886,392,586,Left reached,29
458,1062,604,1.508771315,2.359977872,467,548,104,277,12.0595661,16.54527316,628,744,Right reached,29
895,1162,267,0.700077558,0.476057466,816,616,233,1,2.773354789,4.542237519,313,7,Left reached,29
1372,1857,485,1.382361935,1.422467191,537,546,1,302,7.694508296,8.19105624,739,406,Left reached,29
762,875,113,1.123277794,0.705326203,648,522,1,1,4.7407942,5.389043351,338,332,Left reached,29
996,1159,163,0.756377322,1.812050261,553,547,1,16,5.404433179,14.83771034,328,713,Right reached,29
754,1051,297,1.400040258,0.710899638,493,564,78,1,9.627097805,4.755758207,362,339,Left reached,29
535,1221,686,2.477532929,1.322102121,547,531,281,1,19.21050394,9.488715511,705,674,Left reached,29
1230,1391,161,0.633713327,1.111755909,842,426,1,211,2.67883497,8.857193785,269,1214,Right reached,29
1215,1508,293,0.809516733,1.279474083,819,561,12,344,3.765336002,8.654594029,427,444,Right reached,29
485,1014,529,1.10345471,1.300083437,415,560,54,221,8.388647965,7.951148405,541,328,Right reached,29
522,1085,563,0.711739864,1.032646263,772,403,1,1,2.052619625,8.810868737,277,540,Left reached,29
