trial_len1,trial_len2,reach_diff,peak_velRight,peak_velLeft,vel_inxR,vel_inxL,mo_timeR,mo_timeL,Filename,Participant,Load,Distance,Difficulty,TrialNo,Load_kind,index_diff
812,1111,299,1.643172587,0.570835831,554,606,215,1,'01_27_03.c3d',13,EV,R,H,3,diff,52
866,1742,876,1.362254145,0.553005008,505,604,310,1,'01_27_04.c3d',13,EV,R,H,4,diff,99
803,1835,1032,1.236446193,0.608480266,519,609,302,1,'01_27_05.c3d',13,EV,R,H,5,diff,90
746,847,101,2.551943888,0.844866261,416,517,65,238,'01_27_01.c3d',14,EV,R,H,1,diff,101
712,755,43,2.175056195,0.696906772,335,337,61,114,'01_27_02.c3d',14,EV,R,H,2,diff,2
754,771,17,1.709557802,0.699144444,370,426,1,1,'01_27_03.c3d',14,EV,R,H,3,diff,56
731,792,61,1.859881401,0.514557616,363,514,35,38,'01_27_04.c3d',14,EV,R,H,4,diff,151
678,810,132,1.89485742,0.665710998,410,510,248,1,'01_27_05.c3d',14,EV,R,H,5,diff,100
915,953,38,1.651344282,0.540833134,509,609,1,24,'01_27_01.c3d',15,EV,R,H,1,diff,100
865,1004,139,1.530431008,0.596108632,474,578,275,1,'01_27_02.c3d',15,EV,R,H,2,diff,104
756,879,123,1.223289865,0.52649776,387,557,113,1,'01_27_03.c3d',15,EV,R,H,3,diff,170
896,2249,1353,1.510817207,0.579452575,568,739,213,1,'01_27_04.c3d',15,EV,R,H,4,diff,171
799,1724,925,1.332739934,0.479816412,496,639,188,97,'01_27_05.c3d',15,EV,R,H,5,diff,143
660,1253,593,1.660394053,0.795792295,472,523,275,1,'01_27_01.c3d',16,EV,R,H,1,diff,51
1079,1966,887,1.378911338,0.492091358,537,807,51,1,'01_27_02.c3d',16,EV,R,H,2,diff,270
778,972,194,1.152671034,0.576662272,444,744,43,228,'01_27_03.c3d',16,EV,R,H,3,diff,300
743,1450,707,1.223578735,0.613335158,457,601,1,1,'01_27_04.c3d',16,EV,R,H,4,diff,144
812,1479,667,1.475358286,0.645400663,417,646,236,82,'01_27_05.c3d',16,EV,R,H,5,diff,229
581,750,169,3.239504184,0.787043286,394,427,251,1,'01_27_01.c3d',17,EV,R,H,1,diff,33
606,625,19,2.471937333,0.831359522,441,539,291,1,'01_27_02.c3d',17,EV,R,H,2,diff,98
598,913,315,2.27697745,0.853500624,428,512,253,251,'01_27_03.c3d',17,EV,R,H,3,diff,84
665,687,22,2.016069693,0.746452845,531,594,269,243,'01_27_04.c3d',17,EV,R,H,4,diff,63
584,868,284,2.839567794,1.008695821,429,492,300,1,'01_27_05.c3d',17,EV,R,H,5,diff,63
1073,2017,944,2.269380406,0.828346193,508,610,313,1,'01_27_01.c3d',18,EV,R,H,1,diff,102
1406,1938,532,1.664256519,0.947797968,505,669,49,289,'01_27_02.c3d',18,EV,R,H,2,diff,164
721,754,33,2.262945682,0.687582914,434,553,148,248,'01_27_03.c3d',18,EV,R,H,3,diff,119
804,828,24,1.625756091,0.550039694,463,571,264,255,'01_27_04.c3d',18,EV,R,H,4,diff,108
1169,1584,415,1.230858943,0.716672405,471,399,1,1,'01_27_05.c3d',18,EV,R,H,5,diff,72
901,1272,371,0.82191169,0.534613161,474,701,270,254,'01_27_01.c3d',19,EV,R,H,1,diff,227
849,1377,528,0.773398703,0.575814937,514,740,1,255,'01_27_02.c3d',19,EV,R,H,2,diff,226
726,830,104,1.80944131,0.585893067,420,533,230,212,'01_27_03.c3d',19,EV,R,H,3,diff,113
742,1178,436,1.09277896,0.625704176,468,603,226,1,'01_27_04.c3d',19,EV,R,H,4,diff,135
1223,1811,588,1.080704618,0.555701067,638,705,26,258,'01_27_05.c3d',19,EV,R,H,5,diff,67
822,1530,708,1.03438573,0.608658605,459,640,281,248,'01_27_01.c3d',20,EV,R,H,1,diff,181
819,2242,1423,1.449222994,0.593379771,512,656,340,1,'01_27_02.c3d',20,EV,R,H,2,diff,144
764,1180,416,1.695802159,0.641696993,472,580,313,1,'01_27_03.c3d',20,EV,R,H,3,diff,108
898,1266,368,1.063376325,0.448616624,465,603,1,1,'01_27_04.c3d',20,EV,R,H,4,diff,138
836,1642,806,1.325291518,0.590765205,478,657,25,1,'01_27_05.c3d',20,EV,R,H,5,diff,179
918,1490,572,1.175473807,0.505503677,580,831,1,18,'01_27_01.c3d',21,EV,R,H,1,diff,251
1042,1214,172,1.333771384,0.433040332,532,925,324,1,'01_27_02.c3d',21,EV,R,H,2,diff,393
814,1636,822,0.619887187,0.450957678,339,655,20,1,'01_27_03.c3d',21,EV,R,H,3,diff,316
1077,1845,768,0.651169496,0.357608651,550,856,68,239,'01_27_04.c3d',21,EV,R,H,4,diff,306
946,1118,172,1.005558115,0.424342138,519,611,62,261,'01_27_05.c3d',21,EV,R,H,5,diff,92
1365,2331,966,0.595221088,0.406921289,657,1093,1,1,'01_27_01.c3d',22,EV,R,H,1,diff,436
885,1670,785,0.657166779,0.768606426,1373,750,329,1,'01_27_02.c3d',22,EV,R,H,2,diff,623
948,1695,747,0.654992133,0.672711309,1345,753,8,50,'01_27_03.c3d',22,EV,R,H,3,diff,592
1164,1992,828,0.732198828,0.5869539,1574,946,529,1,'01_27_04.c3d',22,EV,R,H,4,diff,628
1052,1517,465,0.928772991,0.536645059,566,742,278,290,'01_27_05.c3d',22,EV,R,H,5,diff,176
1144,2586,1442,0.447195314,0.459820918,1684,1050,23,354,'01_27_01.c3d',23,EV,R,H,1,diff,634
1180,3912,2732,0.553861426,0.457986632,866,962,45,168,'01_27_02.c3d',23,EV,R,H,2,diff,96
1584,1781,197,0.568709256,0.368236316,507,758,1,27,'01_27_03.c3d',23,EV,R,H,3,diff,251
1823,1933,110,0.571462459,0.338966495,922,756,60,210,'01_27_04.c3d',23,EV,R,H,4,diff,166
1760,3618,1858,0.3680612,0.336875618,1805,1352,1,1,'01_27_05.c3d',23,EV,R,H,5,diff,453
848,931,83,1.195513355,0.443371964,438,583,231,144,'01_27_01.c3d',24,EV,R,H,1,diff,145
954,984,30,1.166173258,0.397704168,497,623,268,1,'01_27_02.c3d',24,EV,R,H,2,diff,126
701,870,169,0.852191925,0.459906001,498,411,1,1,'01_27_03.c3d',24,EV,R,H,3,diff,87
923,941,18,1.143708326,0.414798823,469,639,206,1,'01_27_04.c3d',24,EV,R,H,4,diff,170
881,887,6,1.341342734,0.44764893,460,614,243,3,'01_27_05.c3d',24,EV,R,H,5,diff,154
631,2188,1557,1.595804706,0.76797124,423,554,223,221,'01_27_01.c3d',25,EV,R,H,1,diff,131
757,954,197,1.201040219,0.534583987,395,558,1,1,'01_27_02.c3d',25,EV,R,H,2,diff,163
736,933,197,1.293898953,0.528146154,459,573,216,1,'01_27_03.c3d',25,EV,R,H,3,diff,114
759,1267,508,1.02435904,0.577499462,473,535,1,233,'01_27_04.c3d',25,EV,R,H,4,diff,62
919,3193,2274,0.936581163,0.450009862,659,769,1,304,'01_27_05.c3d',25,EV,R,H,5,diff,110
1335,1469,134,1.021097144,0.281411232,459,904,273,1,'01_27_01.c3d',26,EV,R,H,1,diff,445
1017,1665,648,0.741299659,0.334516927,1205,503,311,288,'01_27_02.c3d',26,EV,R,H,2,diff,702
1096,1831,735,0.684460409,0.416875893,560,694,361,1,'01_27_03.c3d',26,EV,R,H,3,diff,134
905,3434,2529,0.787105088,0.415355668,1381,752,383,1,'01_27_04.c3d',26,EV,R,H,4,diff,629
1047,2021,974,0.528389453,0.26204815,809,697,2,1,'01_27_05.c3d',26,EV,R,H,5,diff,112
1250,1629,379,1.172193338,0.510752239,675,1005,1,1,'01_27_01.c3d',27,EV,R,H,1,diff,330
